"ClienteID","Edad","Genero","CategoríaProducto","FechaCompra","Precio","Cantidad","Descuento","MétodoPago","TotalVenta"
1674,66,"F","Ropa",2023-05-16,321.52,3,54.5,"Tarjeta",438.87
1675,25,"F","Hogar",2023-01-06,411.68,7,77.73,"Transferencia",641.77
1676,50,"F","Electrónica",2023-04-28,441.16,3,95.23,"Cash",63.13
1677,44,"F","Alimentos",2023-09-29,295.15,9,70.09,"Tarjeta",794.51
1678,51,"F","Juguetes",2023-04-12,271.24,10,14.65,"Tarjeta",2315.03
1679,22,"F","Alimentos",2023-06-23,162.33,8,17.28,"Cash",1074.24
1680,30,"F","Hogar",2023-05-18,241.57,10,60.4,"Transferencia",956.62
1681,36,"M","Alimentos",2023-02-08,278.7,10,56.7,"Tarjeta",1206.77
1682,48,"M","Hogar",2023-09-12,222.08,9,70.26,"Transferencia",594.42
1683,43,"M","Juguetes",2023-04-06,295.16,6,51.28,"Transferencia",862.81
1684,44,"M","Ropa",2023-01-15,243.68,10,35.71,"Cash",1566.62
1685,46,"F","Hogar",2023-12-29,306.03,3,51.24,NA,447.66
1686,26,"M","Hogar",2023-02-02,79.89,1,24.88,"Transferencia",60.01
1687,33,"M","Ropa",2023-07-16,61.95,2,57.96,"Cash",52.09
1688,38,"F","Electrónica",2023-09-20,11.76,10,25.07,"Tarjeta",88.12
1689,50,"F","Juguetes",2023-03-31,197.07,1,65.15,"Transferencia",68.68
1690,66,"M","Alimentos",2023-11-02,35.13,5,87.68,"Transferencia",21.64
1691,67,"M","Electrónica",2023-03-30,353.26,5,23.33,"Tarjeta",1354.22
1692,59,"M","Hogar",2023-04-04,404.9,7,10.05,"Transferencia",2549.45
1693,26,"M","Alimentos",2023-10-13,194.3,3,84.9,"Cash",88.02
1694,28,"F","Juguetes",2023-07-08,485.31,5,99.73,"Tarjeta",6.55
1695,18,"M","Electrónica",2023-11-28,383.13,6,37.27,NA,1442.02
1696,51,"F","Ropa",2023-07-04,135.26,4,18.95,"Cash",438.51
1697,28,"M","Juguetes",2023-02-15,311.21,9,55.33,"Transferencia",1251.16
1698,42,"F","Hogar",2023-11-13,165.93,8,87,"Tarjeta",172.57
1699,44,"M","Electrónica",2023-01-28,140.16,8,0,"Transferencia",1121.28
1700,31,"F","Electrónica",2023-05-12,206.96,1,1.46,"Cash",203.94
1701,67,"F","Ropa",2023-01-10,85.07,4,10.07,"Transferencia",306.01
1702,48,"F","Ropa",2023-08-21,382.46,8,12.7,"Tarjeta",2671.1
1703,31,"M","Electrónica",2023-03-23,390.87,9,58.13,"Tarjeta",1472.92
1704,37,"F","Alimentos",2023-06-22,87.33,10,76.33,"Tarjeta",206.71
1705,57,"M","Juguetes",2023-01-12,311.17,6,11.36,"Cash",1654.93
1706,41,"M","Juguetes",2023-02-14,109.44,1,5.49,"Transferencia",103.43
1707,54,"F","Electrónica",2023-05-26,449.7,6,12.27,"Transferencia",2367.13
1708,58,"F","Electrónica",2023-02-26,187.49,5,80.5,"Transferencia",182.8
1709,46,"F","Juguetes",2023-05-02,100.77,4,8.46,"Cash",368.98
1710,27,"F","Electrónica",2023-04-24,379.39,7,91.19,"Transferencia",233.97
1711,66,"M","Alimentos",2023-10-08,19.28,4,47.12,"Tarjeta",40.78
1712,44,"M","Ropa",2023-07-10,453.53,1,65.88,"Transferencia",154.74
1713,24,"F","Electrónica",2023-09-30,328.4,3,49.63,"Transferencia",496.25
1714,44,"F","Ropa",2023-10-08,250.06,8,50.93,"Tarjeta",981.64
1715,61,"M","Juguetes",2023-12-25,417.36,1,55.8,"Transferencia",184.47
1716,49,"F","Electrónica",2023-10-22,345.23,1,12.85,"Cash",300.87
1717,28,"M","Alimentos",2023-02-01,232.89,5,44.07,"Transferencia",651.28
1718,35,"M","Juguetes",2023-02-01,58.42,9,0.64,"Cash",522.42
1719,29,"F","Ropa",2023-06-27,102.48,8,1.89,"Cash",804.35
1720,24,"M","Electrónica",2023-08-04,114.89,2,2.2,"Transferencia",224.72
1721,20,"F","Ropa",2023-06-30,247.987691836735,6,52.01,"Cash",714.06
1722,63,"F","Ropa",2023-12-10,41.63,10,74.99,"Tarjeta",104.12
1723,35,"M","Ropa",2023-03-10,87.68,10,90.81,"Transferencia",80.58
1724,65,"M","Electrónica",2023-06-08,66.63,4,52.11,"Tarjeta",127.64
1725,66,"M","Juguetes",2023-03-30,406.92,7,75.54,"Tarjeta",696.73
1726,23,"M","Ropa",2023-01-28,40.28,9,13.41,"Transferencia",313.91
1727,47,"F","Hogar",2023-08-11,167.1,2,25.2,"Transferencia",249.98
1728,23,"M","Juguetes",2023-04-09,421.78,8,48.54,"Transferencia",1736.38
1729,53,"F","Electrónica",2023-07-26,47.97,7,25.59,"Tarjeta",249.86
1730,70,"M","Juguetes",2023-01-08,163.3,4,75.85,"Transferencia",157.75
1731,46,"M","Electrónica",2023-09-03,59.16,9,86.15,"Tarjeta",73.74
1732,54,"M","Juguetes",2023-01-30,323.48,6,29.81,"Transferencia",1362.3
1733,63,"M","Juguetes",2023-09-07,156.53,3,10.14,"Cash",421.97
1734,59,"M","Electrónica",2023-09-26,335.06,10,98.8,"Transferencia",40.21
1735,57,"M","Ropa",2023-10-31,290.62,9,96.02,"Cash",104.1
1736,59,"F","Hogar",2023-01-14,53.6,9,0.42,"Tarjeta",480.37
1737,63,"F","Hogar",2023-04-12,375.37,3,10.14,"Transferencia",1011.92
1738,44,"M","Alimentos",2023-05-06,303.79,8,56.9,"Transferencia",1047.47
1739,64,"F","Juguetes",2023-07-23,87.24,2,0,"Tarjeta",174.48
1740,44,"M","Alimentos",2023-04-09,440.64,8,69.4,"Tarjeta",1078.69
1741,44,"F","Alimentos",2023-08-14,66.61,9,11.19,NA,532.41
1742,18,"F","Ropa",2023-10-22,211.97,10,38.63,"Cash",1300.86
1743,51,"M","Electrónica",2023-06-17,316.98,5,5.81,"Tarjeta",1492.82
1744,32,"F","Juguetes",2023-03-14,236.35,2,15.44,"Transferencia",399.72
1745,27,"F","Electrónica",2023-08-06,133.6,1,42.42,"Tarjeta",76.93
1746,22,"F","Hogar",2023-12-23,244.67,7,7.2,"Transferencia",1589.38
1747,22,"M","Alimentos",2023-02-04,338.36,6,59.57,"Transferencia",820.79
1748,34,"M","Alimentos",2023-08-28,179.13,7,60.71,"Transferencia",492.66
1749,66,"M","Electrónica",2023-08-17,416.02,8,15.61,"Cash",2808.63
1750,67,"F","Juguetes",2023-04-17,209.08,10,12.84,"Cash",1822.34
1751,19,"F","Electrónica",2023-09-01,64.2,1,97.2,"Tarjeta",1.8
1752,44,"F","Alimentos",2023-02-03,320.23,2,73.89,"Tarjeta",167.22
1753,28,"F","Ropa",2023-01-16,47.08,3,96.78,"Cash",4.55
1754,44,"F","Ropa",2023-06-22,297.69,2,38.67,"Tarjeta",365.15
1755,34,"M","Juguetes",2023-11-09,316.99,6,31.37,"Transferencia",1305.3
1756,63,"M","Juguetes",2023-05-13,126.17,6,38.54,"Tarjeta",465.26
1757,52,"M","Juguetes",2023-04-25,135.15,5,63.25,"Tarjeta",248.34
1758,59,"F","Alimentos",2023-11-27,167.76,8,54.19,"Cash",614.81
1759,30,"M","Alimentos",2023-07-27,348.73,8,84.07,"Tarjeta",444.42
1760,47,"F","Alimentos",2023-06-20,499.01,2,19.81,"Tarjeta",800.31
1761,48,"F","Juguetes",2023-01-08,402.54,6,11.2,"Transferencia",2144.73
1762,68,"F","Ropa",2023-10-08,20.45,9,6.61,"Cash",171.88
1763,51,"M","Electrónica",2023-05-19,26.5,1,77.98,NA,5.84
1764,34,"M","Hogar",2023-04-20,415.73,2,80.77,"Tarjeta",159.89
1765,26,"F","Juguetes",2023-07-15,323.58,3,20.19,"Tarjeta",774.75
1766,44,"M","Electrónica",2023-04-25,433.99,8,19.86,"Tarjeta",2782.4
1767,44,"M","Alimentos",2023-03-27,16.96,3,5.09,"Tarjeta",48.29
1768,26,"F","Alimentos",2023-01-08,30.34,1,81.85,"Transferencia",5.51
1769,39,"F","Electrónica",2023-12-25,81.15,5,64.03,"Transferencia",145.95
1770,63,"M","Electrónica",2023-06-18,176.44,6,37.6,"Cash",660.59
1771,64,"M","Ropa",2023-06-01,120.78,4,82.48,NA,84.64
1772,49,"M","Hogar",2023-06-05,55.5,2,22.89,"Tarjeta",85.59
1773,55,"F","Juguetes",2023-08-19,292.38,6,94.87,"Tarjeta",89.99
1774,57,"F","Hogar",2023-12-21,82.2,4,83.64,"Cash",53.79
1775,69,"M","Electrónica",2023-03-19,334.6,6,82.05,"Tarjeta",360.36
1776,19,"M","Ropa",2023-12-16,309.55,2,81.7,"Cash",113.3
1777,18,"M","Alimentos",2023-07-25,151.59,10,96.25,"Transferencia",56.85
1778,35,"M","Alimentos",2023-01-08,367.1,5,1.1,"Cash",1815.31
1779,24,"M","Electrónica",2023-07-14,77.02,8,0.19,"Tarjeta",614.99
1780,44,"M","Ropa",2023-10-20,183.13,4,9.71,"Tarjeta",661.39
1781,24,"F","Electrónica",2023-01-27,66.51,6,93.74,"Cash",24.98
1782,53,"F","Hogar",2023-03-12,253.27,6,28.3,"Tarjeta",1089.57
1783,22,"F","Alimentos",2023-08-13,247.987691836735,4,87.73,"Transferencia",121.71
1784,28,"F","Ropa",2023-06-30,233.31,7,4.33,"Cash",1562.45
1785,44,"F","Ropa",2023-12-12,277.07,5,33.2,"Cash",925.41
1786,48,"F","Alimentos",2023-01-31,330.23,2,28.93,"Tarjeta",469.39
1787,59,"M","Juguetes",2023-07-03,262.64,8,79.53,"Transferencia",430.1
1788,28,"F","Juguetes",2023-05-09,11.78,10,37.88,"Tarjeta",73.18
1789,45,"F","Ropa",2023-02-09,493.54,2,43.18,"Tarjeta",560.86
1790,50,"F","Juguetes",2023-01-28,490.64,6,11.93,"Transferencia",2592.64
1791,59,"F","Alimentos",2023-12-25,399.92,2,48.33,"Tarjeta",413.28
1792,49,"F","Juguetes",2023-04-27,191.52,8,34.77,"Tarjeta",999.43
1793,40,"M","Ropa",2023-10-01,185.04,6,77.35,"Cash",251.47
1794,38,"F","Alimentos",2023-09-30,176.67,6,11.83,"Cash",934.62
1795,61,"M","Ropa",2023-06-07,78.93,9,0,"Cash",710.37
1796,56,"F","Hogar",2023-01-03,487.11,5,59.88,"Tarjeta",977.14
1797,54,"M","Electrónica",2023-08-04,246.35,1,73.31,"Cash",65.75
1798,49,"M","Electrónica",2023-10-26,132.91,1,78.38,"Tarjeta",28.74
1799,67,"F","Ropa",2023-08-16,422.82,10,12.8,"Transferencia",3686.99
1800,57,"M","Hogar",2023-12-05,333.73,5,49.37,"Transferencia",844.84
1801,32,"F","Ropa",2023-10-09,341.39,2,84.1,"Tarjeta",108.56
1802,49,"M","Electrónica",2023-01-26,199.56,9,48.99,"Transferencia",916.16
1803,24,"M","Ropa",2023-09-24,362.72,10,96.05,"Cash",143.27
1804,31,"F","Hogar",2023-02-09,229.65,7,42.04,"Tarjeta",931.74
1805,59,"M","Alimentos",2023-11-03,68.87,1,53.02,"Tarjeta",32.36
1806,65,"M","Ropa",2023-05-06,108.06,1,59.53,"Transferencia",43.73
1807,42,"F","Alimentos",2023-08-08,106.22,10,52.9,"Tarjeta",500.3
1808,20,"M","Ropa",2023-01-03,371.25,5,76.68,"Cash",432.88
1809,40,"F","Alimentos",2023-10-18,210.52,4,23.64,"Transferencia",643.01
1810,28,"M","Hogar",2023-09-06,467.83,7,62.55,"Tarjeta",1226.42
1811,48,"M","Juguetes",2023-04-15,491.01,8,88.69,"Transferencia",444.27
1812,20,"F","Ropa",2023-01-14,351.66,6,69.82,"Transferencia",636.79
1813,25,"M","Alimentos",2023-01-15,438.41,10,14.32,"Transferencia",3756.3
1814,44,"M","Electrónica",2023-05-27,247.987691836735,7,45.4,"Transferencia",947.81
1815,44,"M","Electrónica",2023-08-31,190.34,10,47.87,"Tarjeta",992.24
1816,66,"M","Alimentos",2023-04-02,69.87,7,85.48,"Tarjeta",71.02
1817,42,"M","Juguetes",2023-08-18,452.77,7,42.76,"Tarjeta",1814.16
1818,45,"F","Hogar",2023-06-10,422.16,8,0,"Transferencia",3377.28
1819,45,"M","Juguetes",2023-10-19,230.43,9,81.68,"Tarjeta",379.93
1820,30,"M","Juguetes",2023-05-15,201.49,8,92.11,"Cash",127.18
1821,32,"F","Juguetes",2023-11-10,59.67,9,36.43,"Transferencia",341.39
1822,61,"F","Hogar",2023-07-09,266.62,9,14.84,"Cash",2043.48
1823,58,"F","Juguetes",2023-08-01,86.01,1,0,"Tarjeta",86.01
1824,68,"M","Hogar",2023-11-29,256.47,8,28.06,"Cash",1476.04
1825,68,"M","Hogar",2023-10-29,227.43,4,12.28,"Tarjeta",798.01
1826,48,"F","Ropa",2023-02-01,244.54,8,48.42,"Tarjeta",1009.07
1827,55,"F","Electrónica",2023-09-13,416.77,5,44.15,"Tarjeta",1163.83
1828,30,"F","Hogar",2023-11-03,308.8,6,46.11,"Transferencia",998.47
1829,58,"M","Alimentos",2023-07-14,338.85,3,24.48,"Cash",767.7
1830,28,"F","Hogar",2023-04-11,427.3,5,66.21,"Cash",721.92
1831,63,"M","Ropa",2023-12-13,405.9,4,34.06,"Transferencia",1070.6
1832,68,"F","Alimentos",2023-11-26,34.18,9,6.74,"Tarjeta",286.89
1833,70,"F","Ropa",2023-09-09,457.46,1,40.83,"Transferencia",270.68
1834,67,"F","Hogar",2023-04-25,73.06,5,73.04,"Cash",98.48
1835,39,"M","Juguetes",2023-01-08,84.92,4,80.39,"Transferencia",66.61
1836,41,"M","Electrónica",2023-11-05,233.52,9,41.89,"Transferencia",1221.29
1837,70,"F","Ropa",2023-11-05,80.62,1,71.21,"Tarjeta",23.21
1838,62,"F","Electrónica",2023-11-19,177.1,8,13.38,"Transferencia",1227.23
1839,29,"F","Electrónica",2023-02-13,180.58,5,39.17,"Transferencia",549.23
1840,68,"F","Hogar",2023-07-16,485.36,6,79.35,"Cash",601.36
1841,61,"M","Electrónica",2023-04-08,121.15,2,9.51,"Cash",219.26
1842,43,"F","Electrónica",2023-06-29,160.5,4,95.58,"Tarjeta",28.38
1843,70,"F","Juguetes",2023-09-08,131.04,7,50.52,"Transferencia",453.87
1844,37,"M","Electrónica",2023-10-05,112.69,8,50.45,"Transferencia",446.7
1845,53,"F","Juguetes",2023-03-08,215.62,4,76.51,"Transferencia",202.6
1846,45,"F","Hogar",2023-06-24,101.09,8,9,"Cash",735.94
1847,33,"F","Ropa",2023-01-05,126.61,7,63.11,"Tarjeta",326.95
1848,66,"M","Juguetes",2023-08-10,64.34,2,60,"Tarjeta",51.47
1849,61,"M","Hogar",2023-08-03,453.87,3,85.37,"Tarjeta",199.2
1850,19,"F","Hogar",2023-10-28,447.08,8,99.96,"Cash",1.43
1851,54,"M","Juguetes",2023-03-28,138,7,57.34,"Cash",412.1
1852,36,"F","Electrónica",2023-08-22,263.8,7,75.27,"Cash",456.66
1853,30,"F","Electrónica",2023-01-14,311.5,5,34.74,"Tarjeta",1016.42
1854,56,"F","Alimentos",2023-12-09,376.27,7,60.16,"Transferencia",1049.34
1855,47,"M","Electrónica",2023-07-14,74.22,7,59.39,"Transferencia",210.99
1856,22,"M","Hogar",2023-03-27,116.81,9,93.19,"Cash",71.59
1857,24,"F","Alimentos",2023-04-22,326.49,5,8.36,"Transferencia",1495.98
1858,33,"F","Alimentos",2023-09-16,209.7,8,45.05,"Cash",921.84
1859,61,"F","Ropa",2023-03-16,272.32,3,6.04,"Tarjeta",767.62
1860,60,"M","Alimentos",2023-10-11,319.27,3,2.5,"Tarjeta",933.86
1861,36,"F","Ropa",2023-04-25,488.37,9,67.19,"Tarjeta",1442.11
1862,55,"F","Hogar",2023-04-10,359.56,5,26.69,"Tarjeta",1317.97
1863,43,"M","Ropa",2023-07-05,60.11,8,85.35,"Cash",70.45
1864,61,"F","Hogar",2023-09-26,309.5,7,53.39,"Transferencia",1009.81
1865,62,"M","Hogar",2023-05-29,166.92,3,0,"Cash",500.76
1866,55,"M","Juguetes",2023-03-08,216.07,6,59.02,"Cash",531.27
1867,27,"F","Electrónica",2023-08-02,145.9,2,77.86,"Cash",64.6
1868,57,"F","Juguetes",2023-08-26,271.68,9,91.8,"Tarjeta",200.5
1869,27,"F","Alimentos",2023-10-15,460.1,2,60.4,"Tarjeta",364.4
1870,55,"F","Electrónica",2023-12-31,158.05,8,46.37,"Transferencia",678.1
1871,44,"M","Alimentos",2023-03-25,397,7,41.47,"Tarjeta",1626.55
1872,68,"M","Hogar",2023-06-19,385.49,7,77.42,"Tarjeta",609.31
1873,46,"M","Ropa",2023-11-27,30.11,2,96.46,"Cash",2.13
1874,44,"F","Juguetes",2023-02-25,424.1,5,75.98,"Cash",509.34
1875,40,"F","Alimentos",2023-10-08,352.9,7,63.93,"Transferencia",891.04
1876,66,"F","Alimentos",2023-06-23,15.17,4,45.32,"Transferencia",33.18
1877,38,"F","Alimentos",2023-10-02,306.83,2,6.85,"Tarjeta",571.62
1878,19,"M","Juguetes",2023-06-12,5.58,2,66.59,"Cash",3.73
1879,40,"F","Electrónica",2023-12-02,441.78,1,84.03,"Tarjeta",70.55
1880,36,"M","Hogar",2023-08-10,295.74,7,49.74,"Cash",1040.47
1881,36,"M","Hogar",2023-07-09,12.25,6,55.26,"Transferencia",32.88
1882,69,"M","Juguetes",2023-10-11,474.93,5,51.22,"Cash",1158.35
1883,30,"M","Ropa",2023-11-21,53.89,8,92.83,"Transferencia",30.91
1884,50,"F","Electrónica",2023-06-07,269.92,3,49.12,"Transferencia",412.01
1885,55,"F","Electrónica",2023-07-01,158.53,5,56.16,"Transferencia",347.5
1886,54,"M","Alimentos",2023-11-16,352.82,1,88.73,"Tarjeta",39.76
1887,67,"F","Hogar",2023-12-13,436.87,10,16.39,"Tarjeta",3652.67
1888,24,"F","Hogar",2023-12-22,343.63,5,98.98,"Transferencia",17.53
1889,44,"M","Juguetes",2023-03-06,361.28,4,26.15,"Tarjeta",1067.22
1890,34,"F","Alimentos",2023-12-01,94.45,3,21.31,"Tarjeta",222.97
1891,64,"M","Electrónica",2023-06-09,251.73,10,93.69,"Tarjeta",158.84
1892,54,"M","Ropa",2023-08-06,309.14,5,79.21,"Cash",321.35
1893,54,"F","Juguetes",2023-11-30,234.23,6,51.63,"Cash",679.78
1894,49,"M","Alimentos",2023-01-12,409.08,3,33.15,"Tarjeta",820.41
1895,62,"F","Electrónica",2023-06-18,433.36,7,20.92,"Cash",2398.91
1896,57,"M","Ropa",2023-08-27,99.53,2,25.39,NA,148.52
1897,68,"F","Ropa",2023-04-25,119.49,1,0,"Tarjeta",119.49
1898,50,"M","Ropa",2023-12-02,487.38,7,7.73,"Transferencia",3147.94
1899,53,"M","Alimentos",2023-01-09,175.97,10,27.06,"Transferencia",1283.53
1900,67,"F","Alimentos",2023-09-23,285.31,1,18.33,"Cash",233.01
1901,21,"F","Ropa",2023-02-18,40.41,1,47.8,"Transferencia",21.09
1902,57,"M","Juguetes",2023-10-20,103.81,6,30.97,"Transferencia",429.96
1903,45,"F","Electrónica",2023-06-13,293.18,7,52.97,"Transferencia",965.18
1904,38,"M","Hogar",2023-12-25,329.92,5,28.29,"Cash",1182.93
1905,40,"F","Juguetes",2023-03-11,436.14,7,53.67,"Tarjeta",1414.45
1906,53,"M","Alimentos",2023-03-01,439.53,4,86.96,"Tarjeta",229.26
1907,35,"M","Ropa",2023-09-27,433.31,7,39.96,"Transferencia",1821.12
1908,63,"F","Electrónica",2023-01-09,246.8,8,60.03,"Tarjeta",789.17
1909,45,"F","Juguetes",2023-08-02,75.33,4,60.66,"Tarjeta",118.54
1910,48,"F","Hogar",2023-08-21,270.66,8,40.7,"Transferencia",1284.01
1911,29,"F","Electrónica",2023-08-08,108.3,1,75.24,"Tarjeta",26.82
1912,28,"M","Electrónica",2023-12-28,233.24,8,65.55,"Cash",642.81
1913,41,"F","Juguetes",2023-05-09,263.19,9,17.35,"Tarjeta",1957.74
1914,47,"F","Alimentos",2023-09-17,313.95,8,0,"Cash",2511.6
1915,28,"M","Electrónica",2023-02-14,492.84,10,52.05,"Cash",2363.17
1916,41,"F","Juguetes",2023-12-08,108.23,3,99.15,"Transferencia",2.76
1917,34,"F","Juguetes",2023-09-27,206.91,4,82.23,"Tarjeta",147.07
1918,40,"F","Alimentos",2023-12-08,218.5,10,0.43,"Cash",2175.6
1919,51,"F","Juguetes",2023-11-13,289.9,9,59.81,"Transferencia",1048.6
1920,27,"F","Hogar",2023-01-03,119.29,7,76.48,"Transferencia",196.4
1921,21,"M","Hogar",2023-01-29,372.65,9,32.27,"Transferencia",2271.56
1922,23,"M","Electrónica",2023-05-09,253.25,5,29.54,"Tarjeta",892.2
1923,27,"F","Hogar",2023-03-29,101.7,3,22.74,"Tarjeta",235.72
1924,36,"M","Hogar",2023-12-21,61.77,10,94,"Cash",37.06
1925,55,"M","Alimentos",2023-01-29,60.28,7,95.41,"Cash",19.37
1926,58,"M","Ropa",2023-05-08,235.45,7,99.48,"Transferencia",8.57
1927,45,"F","Ropa",2023-11-30,281.77,1,66.55,"Tarjeta",94.25
1928,65,"M","Alimentos",2023-12-10,422.94,9,53.67,"Transferencia",1763.53
1929,62,"M","Alimentos",2023-04-18,316.6,5,41.34,"Tarjeta",928.59
1930,26,"M","Alimentos",2023-06-04,334.15,7,19.58,"Transferencia",1881.06
1931,24,"F","Electrónica",2023-07-07,62.16,5,12.48,"Transferencia",272.01
1932,68,"F","Hogar",2023-06-14,223.89,7,86.76,"Transferencia",207.5
1933,41,"M","Juguetes",2023-11-29,124.87,7,13.69,"Cash",754.43
1934,59,"F","Electrónica",2023-07-14,497.98,7,57.1,"Transferencia",1495.43
1935,35,"F","Hogar",2023-10-02,234.42,4,85.09,"Cash",139.81
1936,41,"M","Electrónica",2023-06-28,311.2,8,36.1,"Transferencia",1590.85
1937,25,"M","Alimentos",2023-02-20,415.47,2,82.98,"Tarjeta",141.43
1938,44,"F","Hogar",2023-07-24,18.65,2,12.51,"Transferencia",32.63
1939,64,"F","Juguetes",2023-05-11,223.13,3,13.05,"Tarjeta",582.03
1940,35,"F","Alimentos",2023-10-14,354.38,7,96.67,"Transferencia",82.61
1941,46,"F","Juguetes",2023-06-23,218.63,4,57.8,"Cash",369.05
1942,66,"M","Juguetes",2023-06-20,448.56,7,29.49,"Cash",2213.96
1943,42,"F","Electrónica",2023-11-30,52.25,4,64.89,"Cash",73.38
1944,33,"M","Hogar",2023-03-08,247.987691836735,8,47.09,"Cash",1049.68
1945,22,"F","Electrónica",2023-12-23,66.91,7,90.83,"Transferencia",42.95
1946,40,"F","Alimentos",2023-01-20,345.99,7,52.68,"Transferencia",1146.06
1947,20,"F","Ropa",2023-01-06,422.03,9,44.21,"Tarjeta",2119.05
1948,23,"F","Hogar",2023-08-02,414.62,8,29.58,"Cash",2335.8
1949,42,"F","Juguetes",2023-02-26,80.96,9,65.34,"Cash",252.55
1950,36,"M","Alimentos",2023-08-31,394,1,66.7,"Transferencia",131.2
1951,28,"M","Ropa",2023-06-12,126.73,1,91.23,"Transferencia",11.11
1952,60,"F","Ropa",2023-11-27,451.53,2,82.39,"Cash",159.03
1953,29,"M","Juguetes",2023-03-01,96.6,3,36.75,"Tarjeta",183.3
1954,50,"M","Ropa",2023-03-31,21.69,5,73.47,"Transferencia",28.77
1955,25,"F","Electrónica",2023-08-15,438.61,8,79.35,"Tarjeta",724.58
1956,24,"M","Juguetes",2023-07-13,107.94,2,3.31,"Cash",208.73
1957,32,"F","Juguetes",2023-03-27,241.55,3,98.47,"Transferencia",11.09
1958,54,"M","Hogar",2023-02-19,114.15,9,91.56,"Tarjeta",86.71
1959,52,"M","Hogar",2023-04-04,247.987691836735,7,46.88,"Transferencia",922.12
1960,24,"F","Juguetes",2023-07-16,194.26,3,69.03,"Cash",180.49
1961,30,"F","Electrónica",2023-04-01,472.83,1,53.83,"Cash",218.31
1962,37,"F","Juguetes",2023-08-14,209.14,7,90.22,"Tarjeta",143.18
1963,26,"M","Juguetes",2023-05-06,302.47,6,21.14,"Tarjeta",1431.17
1964,70,"M","Hogar",2023-03-05,175,7,8.08,"Tarjeta",1126.02
1965,29,"M","Electrónica",2023-08-25,435.7,5,46.37,"Cash",1168.33
1966,44,"M","Electrónica",2023-02-27,255.93,6,35.89,"Cash",984.46
1967,56,"F","Alimentos",2023-04-10,82.37,9,49.34,"Cash",375.56
1968,45,"M","Hogar",2023-09-26,115.01,6,90.6,"Tarjeta",64.87
1969,26,"F","Ropa",2023-10-18,94.08,10,49.79,"Tarjeta",472.38
1970,49,"F","Hogar",2023-10-01,488.67,1,95.79,"Transferencia",20.57
1971,53,"F","Juguetes",2023-02-03,310.5,9,21.77,"Cash",2186.14
1972,36,"F","Alimentos",2023-03-28,312.46,9,74.97,"Cash",703.88
1973,58,"F","Alimentos",2023-06-05,438.72,8,19.88,"Cash",2812.02
1974,51,"M","Ropa",2023-07-06,211.65,8,15.94,"Transferencia",1423.3
1975,66,"F","Electrónica",2023-12-02,156.64,2,91.29,"Tarjeta",27.29
1976,29,"M","Ropa",2023-02-18,149.25,9,72.65,"Cash",367.38
1977,31,"M","Electrónica",2023-06-13,51.65,7,3.14,"Transferencia",350.2
1978,27,"F","Alimentos",2023-01-17,284.69,8,48.47,"Tarjeta",1173.61
1979,56,"M","Juguetes",2023-09-04,338.97,5,40.76,"Transferencia",1004.03
1980,33,"M","Juguetes",2023-05-04,188.5,1,62.07,"Transferencia",71.5
1981,51,"F","Hogar",2023-08-26,230.19,7,21.06,"Tarjeta",1271.98
1982,27,"F","Ropa",2023-07-20,273.19,6,12.47,"Transferencia",1434.74
1983,68,"F","Juguetes",2023-04-29,315.43,7,1.1,"Transferencia",2183.72
1984,19,"F","Ropa",2023-09-19,288.97,5,16.62,"Transferencia",1204.72
1985,38,"M","Juguetes",2023-08-30,384.97,10,70.55,"Cash",1133.74
1986,25,"M","Electrónica",2023-04-08,165.32,10,68.49,"Transferencia",520.92
1987,50,"F","Juguetes",2023-11-19,482.57,4,71.2,"Transferencia",555.92
1988,44,"M","Juguetes",2023-04-21,444.02,2,92.78,"Cash",64.12
1989,32,"F","Electrónica",2023-12-28,278.21,7,79.46,"Cash",400.01
1990,41,"M","Hogar",2023-10-08,495.57,2,8.65,"Cash",905.41
1991,35,"M","Electrónica",2023-03-03,498.84,7,81.56,"Transferencia",643.9
1992,52,"F","Ropa",2023-10-07,46.46,9,86.5,"Cash",56.45
1993,33,"F","Electrónica",2023-12-19,69.33,4,81.71,"Tarjeta",50.72
1994,21,"M","Ropa",2023-08-26,335.98,1,73.87,"Transferencia",87.79
1995,56,"F","Hogar",2023-08-13,196.8,5,82.21,"Transferencia",175.05
1996,51,"F","Juguetes",2023-03-11,154.27,6,27.51,"Tarjeta",670.98
1997,44,"M","Juguetes",2023-12-31,109.53,10,0,"Cash",1095.3
1998,45,"F","Alimentos",2023-06-05,409.03,8,36.25,"Transferencia",2086.05
1999,53,"F","Juguetes",2023-03-28,53.09,5,38.06,"Transferencia",164.42
2000,66,"M","Hogar",2023-12-23,129.73,2,51.41,"Cash",126.07
2001,36,"M","Ropa",2023-10-17,151.24,2,10.94,"Transferencia",269.39
2002,40,"F","Hogar",2023-05-02,318.05,4,37.65,"Transferencia",793.22
2003,25,"F","Hogar",2023-05-17,236.69,10,84.78,"Tarjeta",360.24
2004,36,"M","Hogar",2023-08-04,106.36,7,96.71,"Tarjeta",24.49
2005,24,"F","Electrónica",2023-06-27,81.35,9,57.53,"Tarjeta",310.94
2006,29,"M","Juguetes",2023-06-12,194.82,2,35.99,"Transferencia",249.41
2007,19,"F","Hogar",2023-02-06,171.97,4,21.99,"Tarjeta",536.62
2008,35,"M","Ropa",2023-04-26,28.17,8,88.48,"Tarjeta",25.96
